Flora e Funga do Brasil ID,Família,Nome Científico,Categoria de Risco,Ano de Avaliação,Houve Reavaliação,Ficha de Avaliação
31786,Orchidaceae,Catasetum vinaceum (Hoehne) Hoehne,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31786
31787,Orchidaceae,Cattleya araguaiensis Pabst,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31787
31788,Orchidaceae,Cattleya violacea (Kunth) Rolfe,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31788
31790,Orchidaceae,Cleistes bella (Rchb.f. & Warm.) Schltr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31790
31800,Orchidaceae,Cleistes pusilla Pansarin,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31800
31802,Orchidaceae,Cleistes rosea Lindl.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31802
31809,Orchidaceae,Cranichis glabricaulis Hoehne,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31809
31812,Orchidaceae,Cyclopogon eugenii (Rchb.f.) Schltr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31812
31814,Orchidaceae,Cyclopogon truncatus (Lindl.) Schltr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31814
31815,Orchidaceae,Cyrtopodium andersonii (Lamb. ex Andrews) R.Br.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31815
31817,Orchidaceae,Cyrtopodium brunneum J.A.N.Batista & Bianchetti,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31817
31820,Orchidaceae,Cyrtopodium cristatum Lindl.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31820
31827,Orchidaceae,Cyrtopodium macedoi J.A.N.Batista & Bianchetti,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31827
31829,Orchidaceae,Cyrtopodium poecilum Rchb.f. & Warm.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31829
31834,Orchidaceae,Eltroplectris cogniauxiana (Schltr.) Pabst,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31834
31835,Orchidaceae,Eltroplectris longicornu (Cogn.) Pabst,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31835
31836,Orchidaceae,Eltroplectris macrophylla (Schltr.) Pabst,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31836
31842,Orchidaceae,Encyclia chapadensis L.C.Menezes,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31842
31843,Orchidaceae,Encyclia duveenii Pabst,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31843
31854,Orchidaceae,Encyclia seidelii Pabst,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31854
31860,Orchidaceae,Epidendrum betimianum Barb.Rodr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31860
31861,Orchidaceae,Epidendrum campestre Lindl.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31861
31866,Orchidaceae,Epidendrum lindbergii Rchb.f.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31866
31869,Orchidaceae,Epidendrum subpurum Rchb.f.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31869
31873,Orchidaceae,Epistephium laxiflorum Barb.Rodr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31873
31875,Orchidaceae,Epistephium parviflorum Lindl.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31875
31877,Orchidaceae,Epistephium subrepens Hoehne,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31877
31884,Orchidaceae,Galeandra xerophila Hoehne,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31884
31886,Orchidaceae,Habenaria anisitsii Kraenzl.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31886
31888,Orchidaceae,Habenaria araneiflora Barb.Rodr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31888
31889,Orchidaceae,Habenaria aricaensis Hoehne,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31889
31890,Orchidaceae,Habenaria brevidens Lindl.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31890
31891,Orchidaceae,Habenaria candolleana Cogn.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31891
31892,Orchidaceae,Habenaria coxipoensis Hoehne,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31892
31894,Orchidaceae,Habenaria depressifolia Hoehne,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31894
31897,Orchidaceae,Habenaria guilleminii Rchb.f.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31897
31898,Orchidaceae,Habenaria hatschbachii Pabst,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31898
31899,Orchidaceae,Habenaria heptadactyla Rchb.f.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31899
31900,Orchidaceae,Habenaria heringeri Pabst,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31900
31903,Orchidaceae,Habenaria juruenensis Hoehne,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31903
31904,Orchidaceae,Habenaria lagunae-sanctae Kraenzl.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31904
31906,Orchidaceae,Habenaria leprieurii Rchb.f.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31906
31907,Orchidaceae,Habenaria longipedicellata Hoehne,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31907
31909,Orchidaceae,Habenaria magniscutata Catling,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31909
31911,Orchidaceae,Habenaria mello-barretoi Brade & Pabst,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31911
31912,Orchidaceae,Habenaria monorrhiza (Sw.) Rchb.f.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31912
31913,Orchidaceae,Habenaria montis-wilhelminae Renz,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31913
31917,Orchidaceae,Habenaria orchiocalcar Hoehne,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31917
31918,Orchidaceae,Habenaria pabstii J.A.N.Batista & Bianchetti,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31918
31921,Orchidaceae,Habenaria pungens Cogn.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31921
31922,Orchidaceae,Habenaria rodriguesii Cogn.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31922
31923,Orchidaceae,Habenaria schenckii Cogn.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31923
31924,Orchidaceae,Habenaria secundiflora Barb.Rodr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31924
31930,Orchidaceae,Koellensteinia eburnea (Barb.Rodr.) Schltr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31930
31944,Orchidaceae,Macroclinium mirabile (C.Schweinf.) Dodson,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31944
31945,Orchidaceae,Macroclinium wullschlaegelianum (Focke) Dodson,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31945
31946,Orchidaceae,Maxillaria equitans (Schltr.) Garay,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31946
31952,Orchidaceae,Maxillaria scorpioidea Kraenzl.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31952
31960,Orchidaceae,Mormodes sinuata Rchb.f. & Warm.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31960
31962,Orchidaceae,Nothostele acianthiformis (Rchb.f. & Warm.) Garay,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31962
31963,Orchidaceae,Notylia bisepala S.Moore,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31963
31964,Orchidaceae,Notylia inversa Barb.Rodr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31964
31965,Orchidaceae,Notylia odontonotos Rchb.f. & Warm.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31965
31968,Orchidaceae,Octomeria palmyrabellae Barb.Rodr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31968
31987,Orchidaceae,Orleanesia cuneipetala Pabst,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31987
31988,Orchidaceae,Orleanesia mineirosensis Garay,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31988
31990,Orchidaceae,Pelexia cuculligera (Rchb.f. & Warm.) Schltr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31990
31998,Orchidaceae,Pelexia stenantha (Cogn.) Schltr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/31998
32003,Orchidaceae,Plectrophora calcarhamata Hoehne,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32003
32004,Orchidaceae,Plectrophora edwallii Cogn.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32004
32024,Orchidaceae,Pogoniopsis nidus-avis Rchb.f. & Warm.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32024
32029,Orchidaceae,Ponthieva phaenoleuca (Barb.Rodr.) Cogn.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32029
32031,Orchidaceae,Prescottia phleoides Lindl.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32031
32036,Orchidaceae,Pseudolaelia geraensis Pabst,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32036
32038,Orchidaceae,Pygmaeorchis seidelii Toscano & Moutinho,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32038
32039,Orchidaceae,Rodriguezia brachystachys Rchb.f. & Warm.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32039
32046,Orchidaceae,Sarcoglottis heringeri Pabst,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32046
32047,Orchidaceae,Sarcoglottis homalogastra (Rchb.f. & Warm.) Schltr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32047
32058,Orchidaceae,Selenipedium vanillocarpum Barb.Rodr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32058
32059,Orchidaceae,Sobralia valida Rolfe,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32059
32093,Orchidaceae,Triphora pusilla (Rchb.f. & Warm.) Schltr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32093
32097,Orchidaceae,Xylobium foveatum (Lindl.) Nichols,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32097
32104,Oxalidaceae,Oxalis cordata A.St.-Hil.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32104
32111,Oxalidaceae,Oxalis goyazensis Turcz.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32111
32112,Oxalidaceae,Oxalis grisea A.St.-Hil. & Naudin,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32112
32118,Oxalidaceae,Oxalis physocalyx Zucc. ex Progel,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32118
32119,Oxalidaceae,Oxalis pilulifera Progel,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32119
32122,Oxalidaceae,Oxalis pyrenea Taub.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32122
32129,Oxalidaceae,Oxalis suborbiculata Lourteig,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32129
32133,Passifloraceae,Mitostemma brevifilis Gontsch.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32133
32134,Passifloraceae,Passiflora cerradensis Sacco,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32134
32135,Passifloraceae,Passiflora longilobis Hoehne,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32135
32138,Passifloraceae,Passiflora serratodigitata L.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32138
32141,Martyniaceae,Craniolaria integrifolia Cham.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32141
32142,Microteaceae,Microtea glochidiata Moq.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32142
32144,Phytolaccaceae,Seguieria paraguayensis Morong,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32144
32148,Piperaceae,Peperomia duartei Yunck.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32148
32151,Piperaceae,Peperomia nudifolia C.DC.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32151
32157,Piperaceae,Piper cachimboense Yunck.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32157
32158,Piperaceae,Piper canastrense E.F.Guim. & Carv.-Silva,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32158
32173,Piperaceae,"Manekia obtusa (Miq.) T. Arias, Callejas & Bornst.",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32173
32179,Poaceae,"Altoparadisium scabrum (Pilg. & Kuhlm.) Filg., Davidse, Zuloaga & Morrone",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32179
32180,Poaceae,Andropogon crispifolius Guala & Filg.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32180
32182,Poaceae,Andropogon monocladus A.Zanin & Longhi-Wagner,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32182
32183,Poaceae,Andropogon pohlianus Hack.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32183
32185,Poaceae,Anthaenantiopsis perforata (Nees) Parodi,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32185
32188,Poaceae,Anthaenantiopsis trachystachya (Nees) Mez ex Pilg.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32188
32190,Poaceae,Aristida lanigera Longhi-Wagner,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32190
32193,Poaceae,Arthropogon filifolius Filg.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32193
32195,Poaceae,Axonopus amapaensis G.A. Black,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32195
32196,Poaceae,Axonopus apricus G.A. Black,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32196
32197,Poaceae,Axonopus argentinus Parodi,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32197
32199,Poaceae,Axonopus equitans Hitchc. & Chase,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32199
32200,Poaceae,Axonopus suffultus (Mikan ex Trin.) Parodi,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32200
32201,Poaceae,Axonopus triglochinoides (Mez) Dedecca,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32201
32202,Poaceae,Bothriochloa exaristata (Nash) Henrard,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32202
32206,Poaceae,Ctenium brachystachyum (Nees) Kunth,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32206
32208,Poaceae,Dichanthelium cumbucana (Renvoize) Zuloaga,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32208
32214,Poaceae,Digitaria dioica Killeen & Rúgolo,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32214
32216,Poaceae,Digitaria lehmanniana Henrard,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32216
32220,Poaceae,Digitaria phaeothrix (Trin.) Parodi,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32220
32224,Poaceae,Echinolaena gracilis Swallen,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32224
32227,Poaceae,Elionurus bilinguis (Trin.) Hack.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32227
32228,Poaceae,Elionurus muticus (Spreng.) Kuntze,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32228
32229,Poaceae,Elionurus tripsacoides Humb. & Bonpl. ex Willd.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32229
32232,Poaceae,Eragrostis riobrancensis Judz. & P.M.Peterson,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32232
32233,Poaceae,Eragrostis sclerophylla Trin.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32233
32234,Poaceae,Eriochloa distachya Kunth,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32234
32235,Poaceae,Eriochrysis holcoides (Nees) Kuhlm.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32235
32236,Poaceae,Eriochrysis warmingiana (Hack.) Kuhlm.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32236
32237,Poaceae,Filgueirasia arenicola (McClure) Guala,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32237
32239,Poaceae,Gouinia brasiliensis (S.Moore) Swallen,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32239
32241,Poaceae,Guadua refracta Munro,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32241
32243,Poaceae,Gymnopogon fastigiatus Nees,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32243
32244,Poaceae,Homolepis longispicula (Döll) Chase,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32244
32248,Poaceae,Ichnanthus ephemeroblepharis G.A.Black & Fróes,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32248
32251,Poaceae,Ichnanthus mollis Ekman,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32251
32257,Poaceae,Isachne polygonoides (Lam.) Döll,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32257
32259,Poaceae,Merostachys filgueirasii Send.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32259
32261,Poaceae,Mesosetum agropyroides Mez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32261
32263,Poaceae,Mesosetum ansatum (Trin.) Kuhlm.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32263
32264,Poaceae,Mesosetum arenarium Swallen,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32264
32265,Poaceae,Mesosetum bifarium (Hack.) Chase,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32265
32266,Poaceae,Mesosetum elytrochaetum (Hack.) Swallen,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32266
32269,Poaceae,Mnesithea aurita (Steud.) de Koning & Sosef,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32269
32275,Poaceae,Otachyrium grandiflorum Send. & Soderstr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32275
32278,Poaceae,Otachyrium seminudum Hack. ex Send. & Soderstr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32278
32287,Poaceae,Panicum haenkeanum J.Presl,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32287
32290,Poaceae,Panicum mystasipum Zuloaga & Morrone,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32290
32304,Poaceae,Paspalum aspidiotes Trin.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32304
32305,Poaceae,Paspalum barbinode Hack.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32305
32306,Poaceae,Paspalum bertonii Hack.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32306
32308,Poaceae,Paspalum burchellii Munro ex Oliv.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32308
32311,Poaceae,Paspalum cinerascens (Döll) A.G.Burm. & C.N.Bastos,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32311
32312,Poaceae,Paspalum crispulum Swallen,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32312
32313,Poaceae,Paspalum cultratum (Trin.) S. Denham,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32313
32314,Poaceae,Paspalum denticulatum Trin.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32314
32315,Poaceae,Paspalum fasciculatum Willd. ex Flüggé,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32315
32317,Poaceae,Paspalum geminiflorum Steud.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32317
32318,Poaceae,Paspalum goyasense Davidse et al.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32318
32319,Poaceae,Paspalum heterotrichon Trin.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32319
32321,Poaceae,Paspalum imbricatum Filg.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32321
32322,Poaceae,Paspalum inaequivalve Raddi,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32322
32323,Poaceae,Paspalum lachneum Nees ex Steud.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32323
32324,Poaceae,Paspalum laxum Lam.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32324
32326,Poaceae,Paspalum macranthecium Parodi,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32326
32327,Poaceae,Paspalum malmeanum Ekman,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32327
32328,Poaceae,Paspalum morichalense Davidse et al.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32328
32333,Poaceae,Paspalum pictum Ekman,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32333
32334,Poaceae,Paspalum plenum Chase,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32334
32335,Poaceae,Paspalum plowmanii Morrone & Zuloaga,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32335
32337,Poaceae,Paspalum rectum Nees,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32337
32338,Poaceae,Paspalum reduncum Nees ex Steud.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32338
32339,Poaceae,Paspalum subciliatum Chase,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32339
32340,Poaceae,Paspalum trachycoleon Steud.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32340
32341,Poaceae,Paspalum trichostomum Hack.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32341
32342,Poaceae,Paspalum zuloagae Davidse & Filg.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32342
32346,Poaceae,Raddiella malmeana (Ekman) Swallen,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32346
32348,Poaceae,Sacciolepis angustissima (Hochst. ex Steud.) Kuhlm.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32348
32349,Poaceae,"Schizachyrium microstachyum (Desv. ex Ham.) Roseng., B.R.Arrill. & Izag.",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32349
32350,Poaceae,Schizachyrium sulcatum (Ekman) S.T.Blake,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32350
32351,Poaceae,Setaria nicorae Pensiero,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32351
32352,Poaceae,Setaria paraguayensis Pensiero,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32352
32357,Poaceae,Sorghastrum pellitum (Hack.) Parodi,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32357
32362,Poaceae,Sporobolus metallicolus Longhi-Wagner & Boechat,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32362
32365,Poaceae,Sporobolus recurvatus Boechat & Longhi-Wagner,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32365
32373,Poaceae,Tridens brasiliensis (Nees ex Steud.) Parodi,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32373
32378,Podostemaceae,Apinagia divaricata Tul. & Wedd.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32378
32382,Podostemaceae,Castelnavia fluitans Tul. & Wedd.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32382
32384,Podostemaceae,Castelnavia monandra Tul. & Wedd.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32384
32389,Podostemaceae,Ceratolacis erythrolichen (Tul. & Wedd.) Wedd.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32389
32390,Podostemaceae,"Ceratolacis pedunculatum C.T.Philbrick, Novelo & Irgang",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32390
32396,Podostemaceae,Oserya biceps Tul. & Wedd.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32396
32402,Polygalaceae,Moutabea excoriata Mart. ex Miq.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/32402
